"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.083,              ,  0.000000    ,  117.1067    ,  124.6171    ,  0.000000    ,  124.6171    ,  117.1067    ,  7.510424    ,  9.166512    ,  1.656087    , 0.6851155    ,  241.7238    ,  278.5233    ,  241.7238    ,  1.656087    , 0.5945957    , 0.6851155    
         0.167,              ,  0.000000    ,  50.06276    ,  619.5395    ,  0.000000    ,  619.5395    ,  50.06276    ,  569.4768    ,  574.1294    ,  4.652694    , 0.6948444    ,  669.6023    ,  852.6527    ,  911.3261    ,  6.308781    , 0.6922638    , 0.6922638    
         0.250,              ,  0.000000    ,  28.39270    ,  1186.524    ,  0.000000    ,  1186.524    ,  28.39270    ,  1158.131    ,  1158.624    , 0.4926008    , 0.4054606E-01,  1214.917    ,  2011.277    ,  2126.243    ,  6.801382    , 0.3198780    , 0.3198780    
         0.333,              ,  0.000000    ,  18.23676    ,  1744.930    ,  0.000000    ,  1744.930    ,  18.23676    ,  1726.694    ,  1728.598    ,  1.904048    , 0.1079902    ,  1763.167    ,  3739.874    ,  3889.410    ,  8.705430    , 0.2238239    , 0.2238239    
         0.417,              ,  0.000000    ,  12.18877    ,  2910.427    ,  0.000000    ,  2910.427    ,  12.18877    ,  2898.238    ,  2903.112    ,  4.873513    , 0.1667517    ,  2922.616    ,  6642.986    ,  6812.026    ,  13.57894    , 0.1993378    , 0.1993378    
         0.500,              ,  0.000000    ,  8.505002    ,  5244.925    ,  0.000000    ,  5244.925    ,  8.505002    ,  5236.420    ,  5242.407    ,  5.986298    , 0.1139503    ,  5253.430    ,  11885.39    ,  12065.46    ,  19.56524    , 0.1621591    , 0.1621591    
         0.583,              ,  0.000000    ,  6.171767    ,  12100.69    ,  0.000000    ,  12100.69    ,  6.171767    ,  12094.52    ,  12120.83    ,  26.31008    , 0.2173154    ,  12106.87    ,  24006.22    ,  24172.32    ,  45.87533    , 0.1897845    , 0.1897845    
         0.667,              ,  0.000000    ,  4.686326    ,  20427.62    ,  0.000000    ,  20427.62    ,  4.686326    ,  20422.93    ,  20436.93    ,  13.99902    , 0.6851415E-01,  20432.30    ,  44443.15    ,  44604.62    ,  59.87434    , 0.1342335    , 0.1342335    
         0.750,              ,  0.000000    ,  3.543214    ,  24879.68    ,  0.000000    ,  24879.68    ,  3.543214    ,  24876.13    ,  24876.93    , 0.7948011    , 0.3194125E-02,  24883.22    ,  69320.08    ,  69487.84    ,  60.66915    , 0.8730900E-01, 0.8730900E-01
