"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,              ,  0.000000    ,  37.58949    ,  4.895897    ,  0.000000    ,  4.895897    ,  37.58949    , -32.69360    , -32.69091    , 0.2680429E-02, 0.6309059E-02,  42.48539    ,  236.6659    ,  42.48539    , 0.2680429E-02, 0.1132579E-02, 0.6309059E-02
         0.033,              ,  0.000000    ,  26.21558    ,  14.68189    ,  0.000000    ,  14.68189    ,  26.21558    , -11.53369    , -11.40410    , 0.1295927    , 0.3168723    ,  40.89746    ,  225.2618    ,  83.38285    , 0.1322731    , 0.5871975E-01, 0.1586335    
         0.050,              ,  0.000000    ,  21.02678    ,  24.81180    ,  0.000000    ,  24.81180    ,  21.02678    ,  3.785016    ,  4.186569    , 0.4015531    , 0.8760156    ,  45.83859    ,  229.4483    ,  129.2214    , 0.5338263    , 0.2326564    , 0.4131097    
         0.067,              ,  0.000000    ,  17.47638    ,  35.03514    ,  0.000000    ,  35.03514    ,  17.47638    ,  17.55876    ,  18.09866    , 0.5399053    ,  1.028165    ,  52.51152    ,  247.5470    ,  181.7330    ,  1.073732    , 0.4337486    , 0.5908294    
         0.083,              ,  0.000000    ,  14.79964    ,  45.15563    ,  0.000000    ,  45.15563    ,  14.79964    ,  30.35599    ,  30.97611    , 0.6201188    ,  1.034302    ,  59.95527    ,  278.5231    ,  241.6882    ,  1.693850    , 0.6081544    , 0.7008411    
         0.100,              ,  0.000000    ,  12.74330    ,  65.08589    ,  0.000000    ,  65.08589    ,  12.74330    ,  52.34259    ,  52.94350    , 0.6009124    , 0.7720913    ,  77.82918    ,  331.4666    ,  319.5174    ,  2.294763    , 0.6923059    , 0.7181965    
         0.117,              ,  0.000000    ,  11.14673    ,  94.19517    ,  0.000000    ,  94.19517    ,  11.14673    ,  83.04844    ,  84.21761    ,  1.169164    ,  1.109876    ,  105.3419    ,  415.6842    ,  424.8593    ,  3.463927    , 0.8153114    , 0.8153114    
         0.133,              ,  0.000000    ,  9.799503    ,  124.3033    ,  0.000000    ,  124.3033    ,  9.799503    ,  114.5038    ,  115.2513    , 0.7474844    , 0.5573964    ,  134.1028    ,  530.9355    ,  558.9622    ,  4.211411    , 0.7534340    , 0.7534340    
         0.150,              ,  0.000000    ,  8.664865    ,  153.2810    ,  0.000000    ,  153.2810    ,  8.664865    ,  144.6161    ,  145.6626    ,  1.046476    , 0.6461889    ,  161.9458    ,  676.5981    ,  720.9080    ,  5.257887    , 0.7293423    , 0.7293423    
         0.167,              ,  0.000000    ,  7.706680    ,  183.3230    ,  0.000000    ,  183.3230    ,  7.706680    ,  175.6164    ,  176.0884    , 0.4720711    , 0.2471192    ,  191.0297    ,  852.6866    ,  911.9377    ,  5.729958    , 0.6283278    , 0.6283278    
         0.183,              ,  0.000000    ,  6.890960    ,  205.2377    ,  0.000000    ,  205.2377    ,  6.890960    ,  198.3467    ,  199.5892    ,  1.242442    , 0.5857022    ,  212.1287    ,  1052.276    ,  1124.066    ,  6.972400    , 0.6202837    , 0.6202837    
         0.200,              ,  0.000000    ,  6.193711    ,  222.5144    ,  0.000000    ,  222.5144    ,  6.193711    ,  216.3207    ,  215.7480    ,-0.5727160    ,-0.2504134    ,  228.7082    ,  1268.024    ,  1352.775    ,  6.399684    , 0.4730784    , 0.4730784    
         0.217,              ,  0.000000    ,  5.580849    ,  237.2694    ,  0.000000    ,  237.2694    ,  5.580849    ,  231.6885    ,  231.7413    , 0.5272897E-01, 0.2171255E-01,  242.8502    ,  1499.765    ,  1595.625    ,  6.452413    , 0.4043816    , 0.4043816    
         0.233,              ,  0.000000    ,  5.062976    ,  252.7087    ,  0.000000    ,  252.7087    ,  5.062976    ,  247.6457    ,  247.7496    , 0.1038829    , 0.4030037E-01,  257.7717    ,  1747.515    ,  1853.396    ,  6.556296    , 0.3537450    , 0.3537450    
         0.250,              ,  0.000000    ,  4.663232    ,  268.2444    ,  0.000000    ,  268.2444    ,  4.663232    ,  263.5812    ,  263.6958    , 0.1145562    , 0.4197617E-01,  272.9077    ,  2011.210    ,  2126.304    ,  6.670852    , 0.3137299    , 0.3137299    
         0.267,              ,  0.000000    ,  4.290144    ,  290.2986    ,  0.000000    ,  290.2986    ,  4.290144    ,  286.0085    ,  286.3821    , 0.3736198    , 0.1268276    ,  294.5887    ,  2297.592    ,  2420.893    ,  7.044472    , 0.2909865    , 0.2909865    
         0.283,              ,  0.000000    ,  3.938997    ,  320.6245    ,  0.000000    ,  320.6245    ,  3.938997    ,  316.6855    ,  316.1834    ,-0.5020587    ,-0.1546874    ,  324.5635    ,  2613.776    ,  2745.456    ,  6.542414    , 0.2382997    , 0.2382997    
         0.300,              ,  0.000000    ,  3.617462    ,  348.0576    ,  0.000000    ,  348.0576    ,  3.617462    ,  344.4401    ,  345.7209    ,  1.280746    , 0.3641846    ,  351.6750    ,  2959.497    ,  3097.131    ,  7.823160    , 0.2525938    , 0.2525938    
         0.317,              ,  0.000000    ,  3.326269    ,  378.3271    ,  0.000000    ,  378.3271    ,  3.326269    ,  375.0008    ,  375.3727    , 0.3719315    , 0.9745271E-01,  381.6533    ,  3334.869    ,  3478.785    ,  8.195092    , 0.2355734    , 0.2355734    
         0.333,              ,  0.000000    ,  3.064132    ,  407.6426    ,  0.000000    ,  407.6426    ,  3.064132    ,  404.5785    ,  404.9253    , 0.3468581    , 0.8445396E-01,  410.7067    ,  3739.795    ,  3889.491    ,  8.541950    , 0.2196161    , 0.2196161    
         0.350,              ,  0.000000    ,  2.826854    ,  454.7959    ,  0.000000    ,  454.7959    ,  2.826854    ,  451.9691    ,  452.3823    , 0.4132735    , 0.9030876E-01,  457.6228    ,  4192.177    ,  4347.114    ,  8.955223    , 0.2060038    , 0.2060038    
         0.367,              ,  0.000000    ,  2.613000    ,  517.8381    ,  0.000000    ,  517.8381    ,  2.613000    ,  515.2251    ,  516.5776    ,  1.352502    , 0.2598711    ,  520.4511    ,  4708.755    ,  4867.565    ,  10.30772    , 0.2117635    , 0.2117635    
         0.383,              ,  0.000000    ,  2.419548    ,  582.3462    ,  0.000000    ,  582.3462    ,  2.419548    ,  579.9266    ,  580.6428    , 0.7161452    , 0.1224670    ,  584.7657    ,  5289.397    ,  5452.331    ,  11.02387    , 0.2021864    , 0.2021864    
         0.400,              ,  0.000000    ,  2.244269    ,  645.6319    ,  0.000000    ,  645.6319    ,  2.244269    ,  643.3876    ,  644.7380    ,  1.350379    , 0.2084316    ,  647.8761    ,  5934.135    ,  6100.207    ,  12.37425    , 0.2028496    , 0.2028496    
         0.417,              ,  0.000000    ,  2.085367    ,  710.0014    ,  0.000000    ,  710.0014    ,  2.085367    ,  707.9161    ,  708.7559    , 0.8398597    , 0.1179435    ,  712.0868    ,  6642.891    ,  6812.294    ,  13.21411    , 0.1939744    , 0.1939744    
         0.433,              ,  0.000000    ,  1.941062    ,  801.3588    ,  0.000000    ,  801.3588    ,  1.941062    ,  799.4177    ,  801.2051    ,  1.787357    , 0.2225019    ,  803.2998    ,  7444.096    ,  7615.594    ,  15.00147    , 0.1969835    , 0.1969835    
         0.450,              ,  0.000000    ,  1.809505    ,  925.7816    ,  0.000000    ,  925.7816    ,  1.809505    ,  923.9721    ,  924.9937    ,  1.021583    , 0.1101330    ,  927.5911    ,  8369.090    ,  8543.185    ,  16.02305    , 0.1875536    , 0.1875536    
         0.467,              ,  0.000000    ,  1.690400    ,  1047.701    ,  0.000000    ,  1047.701    ,  1.690400    ,  1046.011    ,  1048.372    ,  2.361030    , 0.2249903    ,  1049.392    ,  9417.462    ,  9592.577    ,  18.38408    , 0.1916490    , 0.1916490    
         0.483,              ,  0.000000    ,  1.582122    ,  1171.609    ,  0.000000    ,  1171.609    ,  1.582122    ,  1170.026    ,  1171.904    ,  1.878031    , 0.1600789    ,  1173.191    ,  10589.37    ,  10765.77    ,  20.26211    , 0.1882087    , 0.1882087    
         0.500,              ,  0.000000    ,  1.482124    ,  1295.679    ,  0.000000    ,  1295.679    ,  1.482124    ,  1294.197    ,  1295.592    ,  1.395408    , 0.1075740    ,  1297.161    ,  11884.96    ,  12062.93    ,  21.65752    , 0.1795378    , 0.1795378    
         0.517,              ,  0.000000    ,  1.390053    ,  1567.003    ,  0.000000    ,  1567.003    ,  1.390053    ,  1565.613    ,  1570.432    ,  4.819432    , 0.3072848    ,  1568.393    ,  13455.39    ,  13631.32    ,  26.47695    , 0.1942361    , 0.1942361    
         0.533,              ,  0.000000    ,  1.305195    ,  1995.846    ,  0.000000    ,  1995.846    ,  1.305195    ,  1994.540    ,  1997.951    ,  3.410104    , 0.1707484    ,  1997.151    ,  15453.34    ,  15628.47    ,  29.88705    , 0.1912347    , 0.1912347    
         0.550,              ,  0.000000    ,  1.226980    ,  2418.495    ,  0.000000    ,  2418.495    ,  1.226980    ,  2417.268    ,  2424.192    ,  6.923520    , 0.2861287    ,  2419.722    ,  17877.53    ,  18048.19    ,  36.81057    , 0.2039571    , 0.2039571    
         0.567,              ,  0.000000    ,  1.154733    ,  2847.774    ,  0.000000    ,  2847.774    ,  1.154733    ,  2846.620    ,  2850.709    ,  4.089433    , 0.1435428    ,  2848.929    ,  20728.24    ,  20897.12    ,  40.90001    , 0.1957207    , 0.1957207    
         0.583,              ,  0.000000    ,  1.094976    ,  3272.591    ,  0.000000    ,  3272.591    ,  1.094976    ,  3271.496    ,  3277.219    ,  5.722623    , 0.1748067    ,  3273.686    ,  24005.46    ,  24170.81    ,  46.62263    , 0.1928882    , 0.1928882    
         0.600,              ,  0.000000    ,  1.043904    ,  3608.700    ,  0.000000    ,  3608.700    ,  1.043904    ,  3607.656    ,  3606.901    ,-0.7559826    ,-0.2094283E-01,  3609.744    ,  27612.36    ,  27780.55    ,  45.86665    , 0.1651034    , 0.1651034    
         0.617,              ,  0.000000    , 0.9892099    ,  3844.942    ,  0.000000    ,  3844.942    , 0.9892099    ,  3843.953    ,  3846.881    ,  2.928446    , 0.7614399E-01,  3845.931    ,  31459.24    ,  31626.48    ,  48.79509    , 0.1542855    , 0.1542855    
         0.633,              ,  0.000000    , 0.9352582    ,  4081.584    ,  0.000000    ,  4081.584    , 0.9352582    ,  4080.648    ,  4087.220    ,  6.571258    , 0.1609609    ,  4082.519    ,  35546.46    ,  35709.00    ,  55.36635    , 0.1550487    , 0.1550487    
         0.650,              ,  0.000000    , 0.8835309    ,  4326.805    ,  0.000000    ,  4326.805    , 0.8835309    ,  4325.921    ,  4327.656    ,  1.734218    , 0.4007261E-01,  4327.688    ,  39874.12    ,  40036.69    ,  57.10057    , 0.1426206    , 0.1426206    
         0.667,              ,  0.000000    , 0.8345994    ,  4568.971    ,  0.000000    ,  4568.971    , 0.8345994    ,  4568.136    ,  4568.065    ,-0.7052335E-01,-0.1543246E-02,  4569.805    ,  44442.18    ,  44606.50    ,  57.03005    , 0.1278514    , 0.1278514    
         0.683,              ,  0.000000    , 0.7886585    ,  4748.531    ,  0.000000    ,  4748.531    , 0.7886585    ,  4747.742    ,  4747.698    ,-0.4435502E-01,-0.9339238E-03,  4749.319    ,  49189.88    ,  49355.82    ,  56.98569    , 0.1154589    , 0.1154589    
         0.700,              ,  0.000000    , 0.7457352    ,  4859.952    ,  0.000000    ,  4859.952    , 0.7457352    ,  4859.206    ,  4861.434    ,  2.228378    , 0.4584483E-01,  4860.697    ,  54051.31    ,  54216.51    ,  59.21407    , 0.1092178    , 0.1092178    
         0.717,              ,  0.000000    , 0.7058237    ,  4976.278    ,  0.000000    ,  4976.278    , 0.7058237    ,  4975.572    ,  4975.434    ,-0.1384870    ,-0.2782549E-02,  4976.984    ,  59026.75    ,  59193.50    ,  59.07558    , 0.9980080E-01, 0.9980080E-01
         0.733,              ,  0.000000    , 0.6687657    ,  5090.487    ,  0.000000    ,  5090.487    , 0.6687657    ,  5089.819    ,  5089.473    ,-0.3457702    ,-0.6791586E-02,  5091.156    ,  64116.22    ,  64284.65    ,  58.72981    , 0.9135900E-01, 0.9135900E-01
         0.750,              ,  0.000000    , 0.6343156    ,  5215.521    ,  0.000000    ,  5215.521    , 0.6343156    ,  5214.887    ,  5203.408    , -11.47840    ,-0.2200549    ,  5216.155    ,  69319.63    ,  69500.81    ,  47.25141    , 0.6798685E-01, 0.6798685E-01
         0.767,              ,  0.000000    , 0.6022177    ,  5270.847    ,  0.000000    ,  5270.847    , 0.6022177    ,  5270.245    ,  5281.093    ,  10.84831    , 0.2057938    ,  5271.449    ,  74600.72    ,  74772.26    ,  58.09972    , 0.7770224E-01, 0.7770224E-01
         0.783,              ,  0.000000    , 0.5722217    ,  5321.285    ,  0.000000    ,  5321.285    , 0.5722217    ,  5320.713    ,  5322.552    ,  1.838970    , 0.3455504E-01,  5321.858    ,  79923.28    ,  80094.12    ,  59.93869    , 0.7483532E-01, 0.7483532E-01
         0.800,              ,  0.000000    , 0.5441277    ,  5365.250    ,  0.000000    ,  5365.250    , 0.5441277    ,  5364.706    ,  5364.165    ,-0.5409267    ,-0.1008102E-01,  5365.794    ,  85287.44    ,  85459.91    ,  59.39776    , 0.6950366E-01, 0.6950366E-01
         0.817,              ,  0.000000    , 0.5177705    ,  5405.643    ,  0.000000    ,  5405.643    , 0.5177705    ,  5405.125    ,  5405.691    , 0.5663201    , 0.1047546E-01,  5406.161    ,  90693.13    ,  90866.07    ,  59.96408    , 0.6599172E-01, 0.6599172E-01
         0.833,              ,  0.000000    , 0.4929970    ,  5448.066    ,  0.000000    ,  5448.066    , 0.4929970    ,  5447.573    ,  5447.405    ,-0.1686279    ,-0.3094909E-02,  5448.559    ,  96140.54    ,  96314.63    ,  59.79546    , 0.6208346E-01, 0.6208346E-01
         0.850,              ,  0.000000    , 0.4696932    ,  5474.564    ,  0.000000    ,  5474.564    , 0.4696932    ,  5474.094    ,  5474.290    , 0.1958761    , 0.3577625E-02,  5475.033    ,  101614.8    ,  101789.7    ,  59.99133    , 0.5893657E-01, 0.5893657E-01
         0.867,              ,  0.000000    , 0.4477483    ,  5487.792    ,  0.000000    ,  5487.792    , 0.4477483    ,  5487.344    ,  5487.498    , 0.1532098    , 0.2791602E-02,  5488.240    ,  107102.3    ,  107277.9    ,  60.14454    , 0.5606424E-01, 0.5606424E-01
         0.883,              ,  0.000000    , 0.4270699    ,  5501.577    ,  0.000000    ,  5501.577    , 0.4270699    ,  5501.150    ,  5500.713    ,-0.4371002    ,-0.7944382E-02,  5502.004    ,  112603.0    ,  112779.9    ,  59.70744    , 0.5294156E-01, 0.5294156E-01
         0.900,              ,  0.000000    , 0.4074636    ,  5514.136    ,  0.000000    ,  5514.136    , 0.4074636    ,  5513.729    ,  5513.745    , 0.1665551E-01, 0.3020288E-03,  5514.544    ,  118116.8    ,  118294.5    ,  59.72410    , 0.5048766E-01, 0.5048766E-01
         0.917,              ,  0.000000    , 0.3886606    ,  5527.429    ,  0.000000    ,  5527.429    , 0.3886606    ,  5527.041    ,  5526.952    ,-0.8875831E-01,-0.1605666E-02,  5527.818    ,  123643.7    ,  123822.3    ,  59.63534    , 0.4816205E-01, 0.4816205E-01
         0.933,              ,  0.000000    , 0.3709232    ,  5531.772    ,  0.000000    ,  5531.772    , 0.3709232    ,  5531.401    ,  5531.393    ,-0.7340256E-02,-0.1326838E-03,  5532.142    ,  129175.1    ,  129354.4    ,  59.62800    , 0.4609661E-01, 0.4609661E-01
         0.950,              ,  0.000000    , 0.3546241    ,  5526.236    ,  0.000000    ,  5526.236    , 0.3546241    ,  5525.882    ,  5525.915    , 0.3309278E-01, 0.5987919E-03,  5526.591    ,  134701.0    ,  134881.0    ,  59.66109    , 0.4423239E-01, 0.4423239E-01
         0.967,              ,  0.000000    , 0.3396708    ,  5520.694    ,  0.000000    ,  5520.694    , 0.3396708    ,  5520.354    ,  5520.236    ,-0.1181711    ,-0.2140380E-02,  5521.034    ,  140221.3    ,  140402.0    ,  59.54292    , 0.4240887E-01, 0.4240887E-01
         0.983,              ,  0.000000    ,  69.76947    ,  5515.152    ,  0.000000    ,  5515.152    ,  69.76947    ,  5445.383    ,  5445.282    ,-0.1000741    ,-0.1791863E-02,  5584.921    ,  145666.6    ,  145987.0    ,  59.44285    , 0.4071791E-01, 0.4071791E-01
         1.000,              ,  0.000000    ,  426.4945    ,  5509.603    ,  0.000000    ,  5509.603    ,  426.4945    ,  5083.109    ,  5082.965    ,-0.1440520    ,-0.2426713E-02,  5936.098    ,  150749.5    ,  151923.1    ,  59.29879    , 0.3903212E-01, 0.3903212E-01
         1.017,              ,  0.000000    ,  862.6346    ,  5492.069    ,  0.000000    ,  5492.069    ,  862.6346    ,  4629.434    ,  4629.170    ,-0.2643046    ,-0.4159197E-02,  6354.704    ,  155378.7    ,  158277.8    ,  59.03449    , 0.3729803E-01, 0.3729803E-01
