"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.083,              ,  0.000000    ,  117.1067    ,  124.6171    ,  0.000000    ,  124.6171    ,  117.1067    ,  7.510424    ,  9.166512    ,  1.656087    , 0.6851155    ,  241.7238    ,  278.5233    ,  241.7238    ,  1.656087    , 0.5945957    , 0.6851155    
         0.167,              ,  0.000000    ,  50.06276    ,  619.5395    ,  0.000000    ,  619.5395    ,  50.06276    ,  569.4768    ,  574.1294    ,  4.652694    , 0.6948444    ,  669.6023    ,  852.6527    ,  911.3261    ,  6.308781    , 0.6922638    , 0.6922638    
         0.250,              ,  0.000000    ,  28.39270    ,  1186.524    ,  0.000000    ,  1186.524    ,  28.39270    ,  1158.131    ,  1158.624    , 0.4924788    , 0.4053602E-01,  1214.917    ,  2011.276    ,  2126.243    ,  6.801260    , 0.3198722    , 0.3198722    
         0.333,              ,  0.000000    ,  18.23676    ,  1744.930    ,  0.000000    ,  1744.930    ,  18.23676    ,  1726.694    ,  1728.594    ,  1.900752    , 0.1078033    ,  1763.167    ,  3739.871    ,  3889.410    ,  8.702012    , 0.2237360    , 0.2237360    
         0.417,              ,  0.000000    ,  12.18876    ,  2910.439    ,  0.000000    ,  2910.439    ,  12.18876    ,  2898.250    ,  2903.111    ,  4.860642    , 0.1663107    ,  2922.628    ,  6642.982    ,  6812.038    ,  13.56265    , 0.1990983    , 0.1990983    
         0.500,              ,  0.000000    ,  8.505020    ,  5242.292    ,  0.000000    ,  5242.292    ,  8.505020    ,  5233.787    ,  5242.137    ,  8.350304    , 0.1590293    ,  5250.797    ,  11885.12    ,  12062.83    ,  21.91296    , 0.1816568    , 0.1816568    
         0.583,              ,  0.000000    ,  6.171580    ,  12103.51    ,  0.000000    ,  12103.51    ,  6.171580    ,  12097.33    ,  12120.66    ,  23.32691    , 0.1926303    ,  12109.68    ,  24005.78    ,  24172.51    ,  45.23987    , 0.1871542    , 0.1871542    
         0.667,              ,  0.000000    ,  4.686425    ,  20428.06    ,  0.000000    ,  20428.06    ,  4.686425    ,  20423.38    ,  20436.73    ,  13.34726    , 0.6532285E-01,  20432.75    ,  44442.51    ,  44605.26    ,  58.58713    , 0.1313458    , 0.1313458    
         0.750,              ,  0.000000    ,  3.543258    ,  24879.59    ,  0.000000    ,  24879.59    ,  3.543258    ,  24876.04    ,  24877.35    ,  1.305581    , 0.5246853E-02,  24883.13    ,  69319.86    ,  69488.39    ,  59.89271    , 0.8619095E-01, 0.8619095E-01
