"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,     0.000
         0.017,         129,         0,         0,  1.354679    , 0.1666667E-01,  0.000000    , 0.2306552E-02, 0.2605159E-01,  0.000000    ,  0.000000    ,  0.000000    ,  1.125000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1.148745    ,  1.148745    , 0.1539835E-06,  1.148745    ,     0.000
         0.033,         162,         0,         0,  2.638613    , 0.3333333E-01,  0.000000    , 0.4182895E-01,  1.369433    ,  0.000000    ,  0.000000    ,  0.000000    ,  3.375000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4.702604    ,  4.702604    ,-0.5031761E-06,  5.851349    ,    -0.000
         0.050,         182,         0,         0,  3.276232    , 0.5000000E-01,  0.000000    , 0.1569169    ,  7.149531    ,  0.000000    ,  0.000000    ,  0.000000    ,  5.625000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12.61761    ,  12.61761    ,-0.3371853E-05,  18.46896    ,    -0.000
         0.067,         203,         0,         0,  2.771703    , 0.6666667E-01,  0.000000    , 0.2728450    ,  17.30190    ,  0.000000    ,  0.000000    ,  0.000000    ,  7.875000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24.90406    ,  24.90406    , 0.3212132E-05,  43.37302    ,     0.000
         0.083,         227,         0,         0,  2.501345    , 0.8333334E-01,  0.000000    , 0.3233429    ,  29.29745    ,  0.000000    ,  0.000000    ,  0.000000    ,  10.19988    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  39.17399    ,  39.17399    , 0.2100132E-05,  82.54701    ,     0.000
         0.100,         253,         0,         0,  2.268968    , 0.1000000    ,  0.000000    , 0.3882939    ,  45.04310    ,  0.000000    ,  0.000000    ,  0.000000    ,  15.00000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  59.65481    ,  59.65483    , 0.1917407E-04,  142.2018    ,     0.000
         0.117,         282,         0,         0,  2.076601    , 0.1166667    ,  0.000000    , 0.5019439    ,  68.64115    ,  0.000000    ,  0.000000    ,  0.000000    ,  21.00000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  89.13920    ,  89.13919    ,-0.1393817E-04,  231.3410    ,    -0.000
         0.133,         313,         0,         0,  1.933640    , 0.1333333    ,  0.000000    , 0.6522553    ,  96.39388    ,  0.000000    ,  0.000000    ,  0.000000    ,  27.00000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  122.7416    ,  122.7416    , 0.7501803E-05,  354.0827    ,     0.000
         0.150,         346,         0,         0,  1.828699    , 0.1500000    ,  0.000000    , 0.7775682    ,  124.8681    ,  0.000000    ,  0.000000    ,  0.000000    ,  33.00000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  157.0905    ,  157.0904    ,-0.6442703E-04,  511.1731    ,    -0.000
